REC_ID,COMPANY,DISPOSITION_TYPE,PRIMARY_CRIME_CODE,USAO,COUNTRY,DATE,FINE,TOTAL_PAYMENT,AGMT_YEAR
2336,The Store Decor Company Inc - Retailgraphics,plea,Environmental,Texas - Northern District,United States,6/5/2008,50000,100000,2008
2337,The Trap LLC,plea,Other,Indiana - Northern District,United States,5/31/2012,10000,11876,2012
2338,The Treasure Hut Inc.,plea,Food,Guam & the Northern Mariana Islands,United States,2/8/2011,14000,14000,2011
2983,"The Tulving Co., Inc.",plea,Fraud - General,North Carolina - Western District,United States,3/11/2016,10800000,26561433,2016
3059,The Western Union Co.,DP,Bank Secrecy Act,USDOJ - Criminal Division - Money Laundering & Asset Recovery Section|Pennsylvania - Middle District|California - Central District|Pennsylvania - Eastern District|Florida - Southern District,United States,1/19/2017,,546000000,2017
2339,The Wildlife Gallery Inc.,plea,Food,Michigan - Eastern District,United States,1/13/2011,10000,10910,2011
2341,Thermal Engineering Corp.,plea,Fraud - Tax,Hawaii,United States,10/14/2005,100000,100000,2005
2342,Think Achievement Corp.,plea,Fraud - General,Florida - Southern District,United States,7/22/2003,0,4706738,2003
2343,"Thomas Gregory Publications, Inc.",plea,Fraud - General,Indiana - Northern District,United States,9/27/2012,0,172371,2012
2344,Thompson Bros. Realty Inc.,plea,Wildlife,Florida - Middle District,United States,3/21/2008,143888,143888,2008
2345,Thorn Apple Valley Inc.,plea,Food,Arkansas - Eastern District,United States,4/12/2001,50000,50000,2001
2346,Three F Co. LLC,plea,Environmental,Tennessee - Western District,United States,9/28/2001,50000,50000,2001
530,Three R Construction Co.,plea,Bribery,Ohio - Southern District,United States,11/5/2010,20000,20000,2010
2348,Thriftway of Pahokee Inc.,plea,Bank Secrecy Act,Florida - Southern District,United States,3/15/2006,100000,100000,2006
2349,Thunderbird Propellers Inc.,plea,Fraud - General,Texas - Eastern District,United States,12/18/2002,350000,373670,2002
116,Tidewater Marine Int'l,DP,FCPA,USDOJ - Criminal Division - Fraud Section,United States,11/1/2010,7350000,7350000,2010
2688,"Tier NY, LLC",plea,Environmental,New York - Western District,United States,2/9/2015,25000,25000,2015
2350,Tiger Management LLC,plea,Fraud - General,New Jersey,United States,12/12/2012,0,16257918,2012
2351,Tile Crete Systems Inc,plea,Fraud - General,Ohio - Southern District,United States,12/17/2001,0,251197,2001
2352,Time Traders Inc.,plea,Fraud - General,Maine,United States,2/15/2002,4500000,8020855,2002
2353,Tin Products Inc.,plea,Environmental,USDOJ - Environment & Natural Resources Division,United States,9/11/2003,75000,75000,2003
117,Tishman Construction Corp.,DP,Fraud - General,New York - Eastern District,United States,12/10/2015,14580000,20230918,2015
531,Titan Corp.,plea,FCPA,California - Southern District,United States,3/21/2005,13000000,13000000,2005
2354,Toho Carbon Fibers Inc.,plea,Obstruction of Justice,"USDOJ - Antitrust Division - National Criminal Enforcement Section,USDOJ - Criminal Division (California - Central District)",Japan,11/19/2002,200000,200000,2002
532,"Toho Tenax Co, Ltd",plea,Obstruction of Justice,"USDOJ - Antitrust Division - National Criminal Enforcement Section,USDOJ - Criminal Division (California - Central District)",Japan,11/19/2002,300000,300000,2002
533,"Tokai Rika Co., Ltd.",plea,Antitrust,Michigan - Eastern District,Japan,12/12/2012,17700000,17700000,2012
2355,"Toledo Facility, LLC",plea,Environmental,Ohio - Northern District,United States,10/26/2011,112500,150000,2011
2356,Tollin Group Inc.,plea,Fraud - General,Texas - Southern District,United States,11/25/2005,20000,20000,2005
2357,TomorrowNow Inc.,plea,Fraud - General,California - Northern District,United States,9/16/2011,20000000,20000000,2011
119,"Toray Chemical Korea, Inc.",DP,Import / Export,Virginia - Eastern District,South Korea,7/9/2014,2058000,2058000,2014
3041,Torneos y Competencias S.A.,DP,Fraud - General,New York - Eastern District,Argentina,12/13/2016,23760000,112822616,2016
120,Total S.A.,DP,FCPA,USDOJ - Criminal Division - Fraud Section,France,5/29/2013,245200000,245200000,2013
3109,Tower Alloys Inc,plea,Money Laundering,Illinois - Northern District,United States,5/18/2016,250000,250000,2016
2358,Toxin Research International Inc.,plea,Fraud - General,Florida - Southern District,United States,1/31/2006,0,345547,2006
2359,Toyo Tanso USA,plea,Antitrust,USDOJ - Antitrust Division,United States,7/9/2001,4500000,4500000,2001
2689,"Toyo Tire & Rubber Co., LTD.",plea,Antitrust,USDOJ - Antitrust Division (Chicago),Japan,2/7/2014,120000000,120000000,2014
2690,Toyoda Gosei Co. Ltd.,plea,Antitrust,USDOJ - Antitrust Division (Chicago),Japan,12/16/2014,26000000,26000000,2014
761,Toyota Motor Corp.,DP,Fraud - General,New York - Southern District,non - U.S.,3/9/2014,0,1200000000,2014
2360,Tradex International Inc.,plea,Food,Ohio - Northern District,United States,8/21/2001,32000,32000,2001
2691,"Trans Energy, Inc.",plea,Environmental,West Virginia - Northern District,United States,4/23/2015,600000,600000,2015
534,"Trans-Capital Investment Group, Inc.",plea,Fraud - General,Florida - Middle District,United States,8/13/2002,0,1444961,2002
535,"Trans-Ports Int'l, Inc.",plea,Act to Prevent Pollution from Ships,"Alaska,USDOJ - Environment & Natural Resources Division - Environmental Crimes Section",South Korea,10/28/2002,5000000,5000000,2002
3068,"Transit Safety Management, Inc.",plea,False Statements,Massachusetts,United States,6/9/2016,84000,84000,2016
2911,"Transmar Shipping Co., S.A.",plea,Act to Prevent Pollution from Ships,California - Northern District,United States,8/5/2010,750000,750000,2010
751,Transmonde USA,DP,Fraud - General,Delaware,United States,12/20/2010,50000,50000,2010
640,Transocean,DP,FCPA,USDOJ - Criminal Division - Fraud Section,United Kingdom (Cayman Islands),11/1/2010,13440000,13440000,2010
2363,"Transocean Deepwater, Inc.",plea,Environmental,Louisiana - Eastern District,United States,2/14/2013,100000000,400000000,2013
2364,Transportadora Maritima De Baja California S. A. De C.V.,plea,Environmental,California - Central District,United States,11/19/2009,500000,500000,2009
2365,Traulic Inc.,plea,Controlled substances / Drugs / Meth Act,Florida - Southern District,United States,4/1/2003,5000,5000,2003
2366,Trelleborg Industrie S.A.S.,plea,Antitrust,USDOJ - Antitrust Division,France,5/18/2009,3500000,3500000,2009
536,"Trevino Electronic Sales, Inc.",plea,False Statements,Ohio - Southern District,United States,9/4/2002,6000,12164,2002
2692,"Tri State Metal Company, Inc.",plea,Fraud - Tax,Illinois - Northern District,United States,1/26/2015,2161814,2742721,2015
2367,Tri-State Ready Mix Inc.,plea,Antitrust,USDOJ - Antitrust Division,United States,2/8/2012,500000,500000,2012
537,"Triad Industrial Technology, Inc.",plea,Other,North Carolina - Eastern District,United States,1/7/2008,0,141766,2008
2368,Tribravus Enterprises LLC,plea,Other,Idaho,United States,5/6/2011,125000,125000,2011
2369,Trinity Christian Outreach Ministries,plea,Money Laundering,Texas - Northern District,United States,5/12/2008,,116420,2008
2370,Trinity Railcar Repair Inc.,plea,Environmental,New York - Northern District,United States,3/7/2003,200000,641372,2003
2371,Trinity Trust Financial Services LLC,plea,Fraud - General,Indiana - Northern District,United States,12/9/2010,0,3546418,2010
2372,Triple H Food Processors Inc.,plea,Environmental,USDOJ - Criminal Division (California - Central District),United States,2/8/2005,750000,761810,2005
2912,Triumph Capital Group Inc.,plea,Fraud - Securities,Connecticut,United States,2/27/2004,4000000,4000000,2004
2694,"Triumph Capital Group, Inc.",plea,Bribery,"Connecticut,USDOJ - Criminal Division - Organized Crime & Racketeering Section",United States,2/27/2004,4000000,4000000,2004
2373,Triunfo-Mex Inc.,plea,False Statements,USDOJ - Criminal Division (California - Southern District),United States,5/9/2006,2100000,5600000,2006
2993,Trod Limited,plea,Antitrust,USDOJ - Antitrust Division (San Francisco),United Kingdom,8/18/2016,50000,50000,2016
2695,"True Nature Seafood, LLC",plea,Wildlife,Florida - Southern District,United States,8/7/2014,500000,500000,2014
2374,True Oil LLC,plea,Wildlife,North Dakota,United States,1/12/2007,1650,15000,2007
2375,True World Foods LLC,plea,Environmental,California - Central District,United States,3/20/2008,60000,60000,2008
2376,Tulio Landscaping Inc.,plea,Fraud - General,Pennsylvania - Eastern District,United States,1/12/2007,102000,102000,2007
2377,Tulip Corp.,plea,Environmental,New York - Western District,United States,5/12/2010,100000,100000,2010
539,Turismo Nautico del Mar de Cortes,plea,Act to Prevent Pollution from Ships,Puerto Rico,Mexico,2/2/2005,100000,100000,2005
2378,Turkey Hill Plantation Inc.,plea,Wildlife,South Carolina,United States,11/13/2007,10000,10000,2007
2696,"Twentieth & Highland, LLC",plea,Immigration,Arizona,United States,11/21/2014,50,50,2014
2379,Twenty-First Century Grading Service Inc.,plea,Fraud - General,Florida - Southern District,United States,3/16/2006,1000,1297702,2006
540,Twilight Marine Ltd.,plea,Other,California - Northern District,United States,3/8/2007,50000,150000,2007
2380,Twin City Sale Inc.,plea,Environmental,Washington - Western District,United States,9/16/2004,20000,25000,2004
121,"Tyco Int'l, Ltd.",NP,FCPA,"USDOJ - Criminal Division - Fraud Section,Virginia - Eastern District",Switzerland,9/20/2012,11580000,11580000,2012
2381,Tyco Printed Circuit Group LP,plea,Environmental,Connecticut,United States,8/17/2004,6000000,9000000,2004
2382,Tyco Valves & Controls Middle East Inc.,plea,FCPA,Virginia - Eastern District,United States,9/26/2012,2100000,2100000,2012
2384,Tyler Pipe Co.,plea,Environmental,Texas - Eastern District,United States,4/12/2005,4500000,4500000,2005
2385,Tyler Pipe Co.,plea,Environmental,Texas - Eastern District,United States,7/19/2002,250000,250000,2002
641,Tyson Foods,DP,FCPA,USDOJ - Criminal Division - Fraud Section,United States,2/1/2011,4000000,4000000,2011
2387,"Tyson Foods, Inc.",plea,OSHA / Workplace Safety / Mine Safety,Arkansas - Western District,United States,6/18/2009,500000,500000,2009
541,"U.S. Coin Exchange, Inc.",plea,Fraud - General,Florida - Southern District,United States,3/16/2006,1000,1297701,2006
2388,U.S. Continental Group Inc.,plea,Fraud - General,Florida - Middle District,United States,7/20/2001,0,300000,2001
542,"U.S. Liquids of Detroit, Inc.",plea,Environmental,"Michigan - Eastern District,USDOJ",United States,12/18/2002,4500000,5500000,2002
3070,UBS,plea,Fraud - General,Connecticut,Switzerland,1/10/2017,203000000,203000000,2017
124,UBS AG,NP,Fraud - General,USDOJ - Criminal Division - Fraud Section,Switzerland,12/18/2012,400000000,400000000,2012
122,UBS AG,DP,Fraud - Tax,"Florida - Southern District,USDOJ - Tax Division",Switzerland,2/18/2009,0,580000000,2009
2389,UBS Securities Japan Co. Ltd.,plea,Fraud - General,Connecticut,non - U.S.,9/18/2013,100000000,100000000,2013
2390,UCB Inc.,plea,FDCA / Pharma,District of Columbia,United States,6/23/2011,7552258,7552258,2011
2914,UNC/LEAR Services Inc.,plea,Fraud - General,Kentucky - Western District,United States,3/10/2000,75000,843000,2000
2391,US Endo Inc,plea,FDCA / Pharma,Illinois - Northern District,United States,7/16/2004,75000,75000,2004
2392,"US Infrastructure, Inc.",plea,Bribery,"Alabama - Northern District,USDOJ - Antitrust Division (Atlanta)",United States,9/26/2007,6750000,6750000,2007
2393,USA Remediation Services Inc.,plea,Environmental,New York - Western District,United States,2/16/2006,500000,500000,2006
2394,USA Transport Inc.,plea,False Statements,California - Central District,United States,12/17/2007,250000,250000,2007
2395,USFire & Safety Co. Inc.,plea,Environmental,Ohio - Northern District,United States,3/5/2005,0,13348,2005
2521,"UTStarcom, Inc.",NP,FCPA,USDOJ - Criminal Division - Fraud Section,United States,12/31/2009,1500000,1500000,2009
543,Ueno Fine Chemicals Industry Ltd.,plea,Antitrust,USDOJ - Antitrust Division,Japan,3/6/2001,11000000,11000000,2001
544,"Underground Storage Tank Technical Services Group, Inc.",plea,Obstruction of Justice,Michigan - Eastern District,United States,10/15/2001,30000,30000,2001
125,"Unico, Inc.",DP,False Statements,California - Southern District,United States,1/30/2013,51000,51000,2013
2745,"Union Bancaire Privee, UBP SA",NP,Fraud - Tax,,Switzerland,1/1/2016,187767000,187767000,2016
642,Union Bank of California,DP,Bank Secrecy Act,USDOJ - Criminal Division - Fraud Section,United States,9/1/2007,0,21600000,2007
545,Union Foundry Co.,plea,OSHA / Workplace Safety / Mine Safety,Alabama - Northern District,United States,9/7/2005,3500000,3500000,2005
2396,Union Pacific Railroad Company,plea,Environmental,California - Central District,United States,6/12/2008,400000,400000,2008
2915,Uniteam Marine Shipping GmbH,plea,Act to Prevent Pollution from Ships,"Puerto Rico,USDOJ - Environment & Natural Resources Division - Environmental Crimes Section",United States,9/8/2011,600000,800000,2011
2397,United Auto Parts Inc.,plea,Obstruction of Justice,Illinois - Southern District,Canada,9/1/2006,46255,50000,2006
736,United Bank for Africa,NP,Obstruction of Justice,New York - Southern District,non - U.S.,7/1/2007,0,5334331,2007
2398,United Concrete Products Inc.,plea,False Statements,Connecticut,United States,8/29/2005,1000,500000,2005
2401,United Gunite Construction Inc.,plea,Fraud - Tax,New Jersey,United States,6/6/2006,0,47917,2006
546,"United Nuclear Scientific Supplies, LLC",plea,Other,"New Mexico,USDOJ - Civil Division - Office of Consumer Litigation",United States,9/6/2007,7500,7500,2007
126,"United Parcel Service, Inc.",NP,Controlled substances / Drugs / Meth Act,California - Northern District,United States,3/29/2013,,40000000,2013
127,United Technologies Corp. / Hamilton Sundstrand (subsid.) / Pratt & Whitney Canada Corp. (subsid.),DP,Import / Export,"Connecticut,USDOJ - National Security Division",United States,6/28/2012,13800000,13800000,2012
737,Universal Corp.,NP,FCPA,"USDOJ - Criminal Division - Fraud Section,Virginia - Eastern District",United States,8/1/2010,4400000,4400000,2010
2403,Universal Freightways Inc.,plea,Environmental,Florida - Southern District,United States,11/26/2002,11302,34700,2002
2916,"Universal Group, Inc.",plea,Environmental,"Massachusetts,USDOJ - Environment & Natural Resources Division - Wildlife & Marine Resources Section",United States,5/24/2011,75000,75000,2011
2404,Universal Leaf Tabacos Ltda,plea,FCPA,"USDOJ - Criminal Division - Fraud Section,Virginia - Eastern District",Brazil,8/31/2010,4400000,4400000,2010
2407,Universal Pharmacy Solutions Inc.,plea,FDCA / Pharma,Pennsylvania - Eastern District,United States,5/29/2007,0,18773000,2007
547,"Universal Technology, Inc.",plea,Import / Export,New Jersey,United States,6/15/2006,170000,250000,2006
128,University Medicine and Dentistry of New Jersey,DP,Fraud - Health Care,New Jersey,United States,12/1/2005,0,4900000,2005
2408,Univision Services Inc.,plea,Fraud - General,USDOJ - Criminal Division,United States,7/26/2010,500000,500000,2010
548,"Univision Technologies, Inc.",plea,Import / Export,Illinois - Northern District,United States,9/14/2005,1000,1000,2005
2409,Unix Line Pte. Ltc.,plea,Environmental,Washington - Western District,Singapore,6/2/2003,550000,550000,2003
738,Unum Group,NP,Fraud - General,California - Southern District,United States,6/1/2008,5550000,5550000,2008
3103,"UpRiver Aquaculture, Inc.",plea,FDCA / Pharma,Florida - Southern District,United States,6/24/2016,50000,50000,2016
2410,Upper Mill Mining Co.,plea,OSHA / Workplace Safety / Mine Safety,Virginia - Western District,United States,9/14/2001,10550,10550,2001
